oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
SVMSMOTE,0.03,DT,0.958,0.0,0.0,0.028,0.0,0.486,0.0,0.707
SVMSMOTE,0.03,RF,0.98,0.0,0.0,0.006,0.0,0.497,0.0,0.707
SVMSMOTE,0.03,LightGBM,0.984,0.333,0.143,0.004,0.2,0.569,0.25,0.606
SVMSMOTE,0.03,Adaboost,0.97,0.1,0.143,0.018,0.118,0.562,0.249,0.606
SVMSMOTE,0.03,GBDT,0.976,0.143,0.143,0.012,0.143,0.565,0.25,0.606
SMOTUNED,46.75,SVM,0.718,0.007,0.143,0.274,0.014,0.435,0.239,0.636
SMOTUNED,48.46,KNN,0.942,0.0,0.0,0.045,0.0,0.478,0.0,0.708
SMOTUNED,435.27,LR,0.848,0.014,0.143,0.142,0.026,0.5,0.245,0.614
SMOTUNED,48.46,DT,0.92,0.098,0.571,0.075,0.167,0.748,0.706,0.308
SMOTUNED,183.21,RF,0.978,0.0,0.0,0.008,0.0,0.496,0.0,0.707
SMOTUNED,75.75,LightGBM,0.98,0.2,0.143,0.008,0.167,0.567,0.25,0.606
SMOTUNED,180.39,Adaboost,0.97,0.1,0.143,0.018,0.118,0.562,0.249,0.606
SMOTUNED,182.78,GBDT,0.968,0.235,0.571,0.026,0.333,0.773,0.72,0.304
DAZZLE,276.07497358322144,SVM,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE,276.07497358322144,KNN,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE,276.07497358322144,LR,0.978,0.0,0.0,0.008,0.0,0.496,0.0,0.707
DAZZLE,276.07497358322144,DT,0.962,0.071,0.143,0.026,0.095,0.558,0.249,0.606
DAZZLE,276.07497358322144,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE,276.07497358322144,LightGBM,0.984,0.0,0.0,0.002,0.0,0.499,0.0,0.707
DAZZLE,276.07497358322144,Adaboost,0.978,0.25,0.286,0.012,0.267,0.637,0.443,0.505
DAZZLE,276.07497358322144,GBDT,0.974,0.0,0.0,0.012,0.0,0.494,0.0,0.707
WGAN,2.97,SVM,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,2.97,KNN,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,2.97,LR,0.014,0.014,1.0,1.0,0.028,0.5,0.0,0.707
WGAN,2.97,DT,0.984,0.333,0.143,0.004,0.2,0.569,0.25,0.606
WGAN,2.97,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,2.97,LightGBM,0.982,0.333,0.286,0.008,0.308,0.639,0.444,0.505
WGAN,2.97,Adaboost,0.032,0.014,1.0,0.982,0.028,0.509,0.036,0.694
WGAN,2.97,GBDT,0.966,0.0,0.0,0.02,0.0,0.49,0.0,0.707
RP,0.3947751522064209,SVM,0.978,0.0,0.0,0.008,0.0,0.496,0.0,0.707
RP,0.3947751522064209,KNN,0.952,0.0,0.0,0.034,0.0,0.483,0.0,0.708
RP,0.3947751522064209,LR,0.848,0.014,0.143,0.142,0.026,0.5,0.245,0.614
RP,0.3947751522064209,DT,0.954,0.167,0.571,0.041,0.258,0.765,0.716,0.304
RP,0.3947751522064209,RF,0.984,0.0,0.0,0.002,0.0,0.499,0.0,0.707
RP,0.3947751522064209,LightGBM,0.978,0.167,0.143,0.01,0.154,0.566,0.25,0.606
RP,0.3947751522064209,Adaboost,0.974,0.2,0.286,0.016,0.235,0.635,0.443,0.505
RP,0.3947751522064209,GBDT,0.968,0.235,0.571,0.026,0.333,0.773,0.72,0.304
Howso,89.51938819885254,SVM,0.626,0.016,0.429,0.371,0.031,0.529,0.51,0.482
Howso,89.51938819885254,KNN,0.878,0.034,0.286,0.114,0.062,0.586,0.432,0.511
Howso,89.51938819885254,LR,0.72,0.028,0.571,0.278,0.054,0.647,0.638,0.361
Howso,89.51938819885254,DT,0.736,0.03,0.571,0.262,0.057,0.655,0.644,0.355
Howso,89.51938819885254,RF,0.834,0.025,0.286,0.158,0.046,0.564,0.427,0.517
Howso,89.51938819885254,LightGBM,0.906,0.024,0.143,0.083,0.041,0.53,0.247,0.609
Howso,89.51938819885254,Adaboost,0.884,0.019,0.143,0.105,0.033,0.519,0.246,0.611
Howso,89.51938819885254,GBDT,0.872,0.048,0.429,0.122,0.086,0.653,0.576,0.413
DS,0.4036886692047119,SVM,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.4036886692047119,KNN,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.4036886692047119,LR,0.964,0.077,0.143,0.024,0.1,0.559,0.249,0.606
DS,0.4036886692047119,DT,0.966,0.083,0.143,0.022,0.105,0.56,0.249,0.606
DS,0.4036886692047119,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.4036886692047119,LightGBM,0.982,0.0,0.0,0.004,0.0,0.498,0.0,0.707
DS,0.4036886692047119,Adaboost,0.974,0.0,0.0,0.012,0.0,0.494,0.0,0.707
DS,0.4036886692047119,GBDT,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
SDV_GC,6.342495679855347,SVM,0.946,0.045,0.143,0.043,0.069,0.55,0.249,0.607
SDV_GC,6.342495679855347,KNN,0.956,0.0,0.0,0.03,0.0,0.485,0.0,0.707
SDV_GC,6.342495679855347,LR,0.984,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SDV_GC,6.342495679855347,DT,0.962,0.071,0.143,0.026,0.095,0.558,0.249,0.606
SDV_GC,6.342495679855347,RF,0.986,0.5,0.143,0.002,0.222,0.57,0.25,0.606
SDV_GC,6.342495679855347,LightGBM,0.982,0.25,0.143,0.006,0.182,0.568,0.25,0.606
SDV_GC,6.342495679855347,Adaboost,0.96,0.0,0.0,0.026,0.0,0.487,0.0,0.707
SDV_GC,6.342495679855347,GBDT,0.972,0.111,0.143,0.016,0.125,0.563,0.249,0.606
SDV_GAN,26.653364658355713,SVM,0.938,0.038,0.143,0.051,0.061,0.546,0.248,0.607
SDV_GAN,26.653364658355713,KNN,0.968,0.0,0.0,0.018,0.0,0.491,0.0,0.707
SDV_GAN,26.653364658355713,LR,0.982,0.0,0.0,0.004,0.0,0.498,0.0,0.707
SDV_GAN,26.653364658355713,DT,0.97,0.1,0.143,0.018,0.118,0.562,0.249,0.606
SDV_GAN,26.653364658355713,RF,0.984,0.333,0.143,0.004,0.2,0.569,0.25,0.606
SDV_GAN,26.653364658355713,LightGBM,0.986,0.5,0.143,0.002,0.222,0.57,0.25,0.606
SDV_GAN,26.653364658355713,Adaboost,0.966,0.0,0.0,0.02,0.0,0.49,0.0,0.707
SDV_GAN,26.653364658355713,GBDT,0.976,0.143,0.143,0.012,0.143,0.565,0.25,0.606
