oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
SVMSMOTE,0.03,DT,0.958,0.0,0.0,0.028,0.0,0.486,0.0,0.707
SVMSMOTE,0.03,RF,0.98,0.0,0.0,0.006,0.0,0.497,0.0,0.707
SVMSMOTE,0.03,LightGBM,0.984,0.333,0.143,0.004,0.2,0.569,0.25,0.606
SVMSMOTE,0.03,Adaboost,0.97,0.1,0.143,0.018,0.118,0.562,0.249,0.606
SVMSMOTE,0.03,GBDT,0.976,0.143,0.143,0.012,0.143,0.565,0.25,0.606
SMOTUNED,47.1,SVM,0.718,0.007,0.143,0.274,0.014,0.435,0.239,0.636
SMOTUNED,50.27,KNN,0.942,0.0,0.0,0.045,0.0,0.478,0.0,0.708
SMOTUNED,433.99,LR,0.848,0.014,0.143,0.142,0.026,0.5,0.245,0.614
SMOTUNED,48.35,DT,0.92,0.098,0.571,0.075,0.167,0.748,0.706,0.308
SMOTUNED,184.33,RF,0.978,0.0,0.0,0.008,0.0,0.496,0.0,0.707
SMOTUNED,76.25,LightGBM,0.98,0.2,0.143,0.008,0.167,0.567,0.25,0.606
SMOTUNED,181.09,Adaboost,0.97,0.1,0.143,0.018,0.118,0.562,0.249,0.606
SMOTUNED,183.1,GBDT,0.968,0.235,0.571,0.026,0.333,0.773,0.72,0.304
DAZZLE,268.24092149734497,SVM,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE,268.24092149734497,KNN,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE,268.24092149734497,LR,0.956,0.0,0.0,0.03,0.0,0.485,0.0,0.707
DAZZLE,268.24092149734497,DT,0.972,0.111,0.143,0.016,0.125,0.563,0.249,0.606
DAZZLE,268.24092149734497,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE,268.24092149734497,LightGBM,0.984,0.333,0.143,0.004,0.2,0.569,0.25,0.606
DAZZLE,268.24092149734497,Adaboost,0.978,0.25,0.286,0.012,0.267,0.637,0.443,0.505
DAZZLE,268.24092149734497,GBDT,0.964,0.0,0.0,0.022,0.0,0.489,0.0,0.707
WGAN,3.04,SVM,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,3.04,KNN,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,3.04,LR,0.014,0.014,1.0,1.0,0.028,0.5,0.0,0.707
WGAN,3.04,DT,0.988,1.0,0.143,0.0,0.25,0.571,0.25,0.606
WGAN,3.04,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,3.04,LightGBM,0.982,0.25,0.143,0.006,0.182,0.568,0.25,0.606
WGAN,3.04,Adaboost,0.042,0.014,1.0,0.972,0.028,0.514,0.055,0.687
WGAN,3.04,GBDT,0.976,0.0,0.0,0.01,0.0,0.495,0.0,0.707
RP,0.40287041664123535,SVM,0.978,0.0,0.0,0.008,0.0,0.496,0.0,0.707
RP,0.40287041664123535,KNN,0.952,0.0,0.0,0.034,0.0,0.483,0.0,0.708
RP,0.40287041664123535,LR,0.848,0.014,0.143,0.142,0.026,0.5,0.245,0.614
RP,0.40287041664123535,DT,0.958,0.182,0.571,0.037,0.276,0.767,0.717,0.304
RP,0.40287041664123535,RF,0.984,0.0,0.0,0.002,0.0,0.499,0.0,0.707
RP,0.40287041664123535,LightGBM,0.978,0.167,0.143,0.01,0.154,0.566,0.25,0.606
RP,0.40287041664123535,Adaboost,0.974,0.2,0.286,0.016,0.235,0.635,0.443,0.505
RP,0.40287041664123535,GBDT,0.968,0.235,0.571,0.026,0.333,0.773,0.72,0.304
Howso,93.22393679618835,SVM,0.54,0.013,0.429,0.458,0.025,0.485,0.478,0.518
Howso,93.22393679618835,KNN,0.836,0.025,0.286,0.156,0.047,0.565,0.427,0.517
Howso,93.22393679618835,LR,0.656,0.018,0.429,0.341,0.034,0.544,0.519,0.47
Howso,93.22393679618835,DT,0.702,0.014,0.286,0.292,0.026,0.497,0.407,0.546
Howso,93.22393679618835,RF,0.728,0.022,0.429,0.268,0.042,0.58,0.541,0.446
Howso,93.22393679618835,LightGBM,0.758,0.025,0.429,0.237,0.047,0.596,0.549,0.438
Howso,93.22393679618835,Adaboost,0.684,0.019,0.429,0.312,0.037,0.558,0.528,0.46
Howso,93.22393679618835,GBDT,0.728,0.015,0.286,0.266,0.029,0.51,0.411,0.539
DS,0.40483808517456055,SVM,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.40483808517456055,KNN,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.40483808517456055,LR,0.964,0.077,0.143,0.024,0.1,0.559,0.249,0.606
DS,0.40483808517456055,DT,0.966,0.083,0.143,0.022,0.105,0.56,0.249,0.606
DS,0.40483808517456055,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.40483808517456055,LightGBM,0.982,0.0,0.0,0.004,0.0,0.498,0.0,0.707
DS,0.40483808517456055,Adaboost,0.974,0.0,0.0,0.012,0.0,0.494,0.0,0.707
DS,0.40483808517456055,GBDT,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
SDV_GC,6.33390736579895,SVM,0.946,0.045,0.143,0.043,0.069,0.55,0.249,0.607
SDV_GC,6.33390736579895,KNN,0.956,0.0,0.0,0.03,0.0,0.485,0.0,0.707
SDV_GC,6.33390736579895,LR,0.984,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SDV_GC,6.33390736579895,DT,0.962,0.071,0.143,0.026,0.095,0.558,0.249,0.606
SDV_GC,6.33390736579895,RF,0.986,0.5,0.143,0.002,0.222,0.57,0.25,0.606
SDV_GC,6.33390736579895,LightGBM,0.982,0.25,0.143,0.006,0.182,0.568,0.25,0.606
SDV_GC,6.33390736579895,Adaboost,0.96,0.0,0.0,0.026,0.0,0.487,0.0,0.707
SDV_GC,6.33390736579895,GBDT,0.972,0.111,0.143,0.016,0.125,0.563,0.249,0.606
SDV_GAN,26.74647855758667,SVM,0.938,0.038,0.143,0.051,0.061,0.546,0.248,0.607
SDV_GAN,26.74647855758667,KNN,0.966,0.0,0.0,0.02,0.0,0.49,0.0,0.707
SDV_GAN,26.74647855758667,LR,0.982,0.0,0.0,0.004,0.0,0.498,0.0,0.707
SDV_GAN,26.74647855758667,DT,0.962,0.071,0.143,0.026,0.095,0.558,0.249,0.606
SDV_GAN,26.74647855758667,RF,0.984,0.333,0.143,0.004,0.2,0.569,0.25,0.606
SDV_GAN,26.74647855758667,LightGBM,0.984,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SDV_GAN,26.74647855758667,Adaboost,0.978,0.0,0.0,0.008,0.0,0.496,0.0,0.707
SDV_GAN,26.74647855758667,GBDT,0.964,0.0,0.0,0.022,0.0,0.489,0.0,0.707
