oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
SMOTE,0.0,GBDT,0.968,0.0,0.0,0.02,0.0,0.49,0.0,0.707
ADASYN,0.01,SVM,0.845,0.016,0.2,0.147,0.03,0.526,0.324,0.575
ADASYN,0.01,KNN,0.908,0.029,0.2,0.084,0.05,0.558,0.328,0.569
ADASYN,0.01,LR,0.85,0.048,0.6,0.147,0.088,0.726,0.704,0.301
ADASYN,0.01,DT,0.942,0.0,0.0,0.047,0.0,0.477,0.0,0.708
ADASYN,0.01,RF,0.971,0.0,0.0,0.017,0.0,0.491,0.0,0.707
ADASYN,0.01,LightGBM,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
ADASYN,0.01,Adaboost,0.927,0.0,0.0,0.061,0.0,0.469,0.0,0.708
ADASYN,0.01,GBDT,0.978,0.0,0.0,0.01,0.0,0.495,0.0,0.707
BorderlineSMOTE,0.01,SVM,0.954,0.0,0.0,0.034,0.0,0.483,0.0,0.708
BorderlineSMOTE,0.01,KNN,0.968,0.0,0.0,0.02,0.0,0.49,0.0,0.707
BorderlineSMOTE,0.01,LR,0.927,0.037,0.2,0.064,0.062,0.568,0.33,0.567
BorderlineSMOTE,0.01,DT,0.964,0.0,0.0,0.025,0.0,0.488,0.0,0.707
BorderlineSMOTE,0.01,RF,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
BorderlineSMOTE,0.01,LightGBM,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
BorderlineSMOTE,0.01,Adaboost,0.961,0.077,0.2,0.029,0.111,0.585,0.332,0.566
BorderlineSMOTE,0.01,GBDT,0.956,0.0,0.0,0.032,0.0,0.484,0.0,0.707
SVMSMOTE,0.02,SVM,0.966,0.0,0.0,0.022,0.0,0.489,0.0,0.707
SVMSMOTE,0.02,KNN,0.966,0.0,0.0,0.022,0.0,0.489,0.0,0.707
SVMSMOTE,0.02,LR,0.942,0.048,0.2,0.049,0.077,0.575,0.33,0.567
SVMSMOTE,0.02,DT,0.951,0.0,0.0,0.037,0.0,0.482,0.0,0.708
SVMSMOTE,0.02,RF,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
SVMSMOTE,0.02,LightGBM,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
SVMSMOTE,0.02,Adaboost,0.959,0.0,0.0,0.029,0.0,0.485,0.0,0.707
SVMSMOTE,0.02,GBDT,0.978,0.0,0.0,0.01,0.0,0.495,0.0,0.707
SMOTUNED,16.32,SVM,0.842,0.031,0.4,0.152,0.058,0.624,0.544,0.438
SMOTUNED,18.09,KNN,0.862,0.019,0.2,0.13,0.034,0.535,0.325,0.573
SMOTUNED,29.89,LR,0.84,0.045,0.6,0.157,0.083,0.721,0.701,0.304
SMOTUNED,8.51,DT,0.854,0.018,0.2,0.138,0.032,0.531,0.325,0.574
SMOTUNED,155.34,RF,0.896,0.025,0.2,0.096,0.044,0.552,0.328,0.57
SMOTUNED,42.02,LightGBM,0.886,0.0,0.0,0.103,0.0,0.448,0.0,0.711
SMOTUNED,125.52,Adaboost,0.869,0.02,0.2,0.123,0.036,0.539,0.326,0.572
SMOTUNED,130.47,GBDT,0.818,0.014,0.2,0.174,0.026,0.513,0.322,0.579
DAZZLE,616.5256898403168,SVM,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE,616.5256898403168,KNN,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE,616.5256898403168,LR,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
DAZZLE,616.5256898403168,DT,0.973,0.0,0.0,0.015,0.0,0.493,0.0,0.707
DAZZLE,616.5256898403168,RF,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE,616.5256898403168,LightGBM,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
DAZZLE,616.5256898403168,Adaboost,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
DAZZLE,616.5256898403168,GBDT,0.966,0.0,0.0,0.022,0.0,0.489,0.0,0.707
WGAN,3.06,SVM,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,3.06,KNN,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,3.06,LR,0.172,0.009,0.6,0.833,0.017,0.384,0.261,0.653
WGAN,3.06,DT,0.893,0.0,0.0,0.096,0.0,0.452,0.0,0.71
WGAN,3.06,RF,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,3.06,LightGBM,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,3.06,Adaboost,0.927,0.0,0.0,0.061,0.0,0.469,0.0,0.708
WGAN,3.06,GBDT,0.939,0.0,0.0,0.049,0.0,0.475,0.0,0.708
RP,0.31620049476623535,SVM,0.847,0.017,0.2,0.145,0.031,0.528,0.324,0.575
RP,0.31620049476623535,KNN,0.934,0.042,0.2,0.057,0.069,0.572,0.33,0.567
RP,0.31620049476623535,LR,0.837,0.044,0.6,0.16,0.082,0.72,0.7,0.305
RP,0.31620049476623535,DT,0.956,0.067,0.2,0.034,0.1,0.583,0.331,0.566
RP,0.31620049476623535,RF,0.983,0.25,0.2,0.007,0.222,0.596,0.333,0.566
RP,0.31620049476623535,LightGBM,0.983,0.25,0.2,0.007,0.222,0.596,0.333,0.566
RP,0.31620049476623535,Adaboost,0.947,0.053,0.2,0.044,0.083,0.578,0.331,0.567
RP,0.31620049476623535,GBDT,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
Howso,22.72312617301941,SVM,0.803,0.037,0.6,0.194,0.069,0.703,0.688,0.314
Howso,22.72312617301941,KNN,0.859,0.018,0.2,0.133,0.033,0.534,0.325,0.573
Howso,22.72312617301941,LR,0.84,0.045,0.6,0.157,0.083,0.721,0.701,0.304
Howso,22.72312617301941,DT,0.837,0.03,0.4,0.157,0.056,0.621,0.543,0.439
Howso,22.72312617301941,RF,0.874,0.02,0.2,0.118,0.037,0.541,0.326,0.572
Howso,22.72312617301941,LightGBM,0.898,0.026,0.2,0.093,0.045,0.553,0.328,0.57
Howso,22.72312617301941,Adaboost,0.813,0.014,0.2,0.179,0.025,0.51,0.322,0.58
Howso,22.72312617301941,GBDT,0.888,0.023,0.2,0.103,0.042,0.548,0.327,0.57
DS,0.06488561630249023,SVM,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.06488561630249023,KNN,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
DS,0.06488561630249023,LR,0.985,0.333,0.2,0.005,0.25,0.598,0.333,0.566
DS,0.06488561630249023,DT,0.964,0.0,0.0,0.025,0.0,0.488,0.0,0.707
DS,0.06488561630249023,RF,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.06488561630249023,LightGBM,0.985,0.333,0.2,0.005,0.25,0.598,0.333,0.566
DS,0.06488561630249023,Adaboost,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
DS,0.06488561630249023,GBDT,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
SDV_GC,0.9494495391845703,SVM,0.976,0.0,0.0,0.012,0.0,0.494,0.0,0.707
SDV_GC,0.9494495391845703,KNN,0.973,0.0,0.0,0.015,0.0,0.493,0.0,0.707
SDV_GC,0.9494495391845703,LR,0.905,0.0,0.0,0.084,0.0,0.458,0.0,0.71
SDV_GC,0.9494495391845703,DT,0.956,0.0,0.0,0.032,0.0,0.484,0.0,0.707
SDV_GC,0.9494495391845703,RF,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SDV_GC,0.9494495391845703,LightGBM,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
SDV_GC,0.9494495391845703,Adaboost,0.976,0.0,0.0,0.012,0.0,0.494,0.0,0.707
SDV_GC,0.9494495391845703,GBDT,0.956,0.0,0.0,0.032,0.0,0.484,0.0,0.707
SDV_GAN,7.0192201137542725,SVM,0.968,0.1,0.2,0.022,0.133,0.589,0.332,0.566
SDV_GAN,7.0192201137542725,KNN,0.978,0.0,0.0,0.01,0.0,0.495,0.0,0.707
SDV_GAN,7.0192201137542725,LR,0.937,0.0,0.0,0.052,0.0,0.474,0.0,0.708
SDV_GAN,7.0192201137542725,DT,0.959,0.071,0.2,0.032,0.105,0.584,0.332,0.566
SDV_GAN,7.0192201137542725,RF,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
SDV_GAN,7.0192201137542725,LightGBM,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SDV_GAN,7.0192201137542725,Adaboost,0.971,0.0,0.0,0.017,0.0,0.491,0.0,0.707
SDV_GAN,7.0192201137542725,GBDT,0.85,0.017,0.2,0.143,0.031,0.529,0.324,0.575
