oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
SMOTE,0.0,GBDT,0.976,0.143,0.2,0.015,0.167,0.593,0.333,0.566
ADASYN,0.01,SVM,0.735,0.019,0.4,0.26,0.035,0.57,0.519,0.463
ADASYN,0.01,KNN,0.905,0.0,0.0,0.084,0.0,0.458,0.0,0.71
ADASYN,0.01,LR,0.748,0.019,0.4,0.248,0.037,0.576,0.522,0.459
ADASYN,0.01,DT,0.951,0.059,0.2,0.039,0.091,0.58,0.331,0.566
ADASYN,0.01,RF,0.973,0.125,0.2,0.017,0.154,0.591,0.332,0.566
ADASYN,0.01,LightGBM,0.976,0.0,0.0,0.012,0.0,0.494,0.0,0.707
ADASYN,0.01,Adaboost,0.942,0.048,0.2,0.049,0.077,0.575,0.33,0.567
ADASYN,0.01,GBDT,0.976,0.143,0.2,0.015,0.167,0.593,0.333,0.566
BorderlineSMOTE,0.01,SVM,0.927,0.037,0.2,0.064,0.062,0.568,0.33,0.567
BorderlineSMOTE,0.01,KNN,0.959,0.071,0.2,0.032,0.105,0.584,0.332,0.566
BorderlineSMOTE,0.01,LR,0.934,0.042,0.2,0.057,0.069,0.572,0.33,0.567
BorderlineSMOTE,0.01,DT,0.971,0.0,0.0,0.017,0.0,0.491,0.0,0.707
BorderlineSMOTE,0.01,RF,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
BorderlineSMOTE,0.01,LightGBM,0.985,0.333,0.2,0.005,0.25,0.598,0.333,0.566
BorderlineSMOTE,0.01,Adaboost,0.973,0.125,0.2,0.017,0.154,0.591,0.332,0.566
BorderlineSMOTE,0.01,GBDT,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
SVMSMOTE,0.02,SVM,0.951,0.0,0.0,0.037,0.0,0.482,0.0,0.708
SVMSMOTE,0.02,KNN,0.959,0.0,0.0,0.029,0.0,0.485,0.0,0.707
SVMSMOTE,0.02,LR,0.947,0.053,0.2,0.044,0.083,0.578,0.331,0.567
SVMSMOTE,0.02,DT,0.968,0.0,0.0,0.02,0.0,0.49,0.0,0.707
SVMSMOTE,0.02,RF,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
SVMSMOTE,0.02,LightGBM,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SVMSMOTE,0.02,Adaboost,0.964,0.083,0.2,0.027,0.118,0.586,0.332,0.566
SVMSMOTE,0.02,GBDT,0.949,0.0,0.0,0.039,0.0,0.48,0.0,0.708
SMOTUNED,17.26,SVM,0.694,0.016,0.4,0.302,0.031,0.549,0.509,0.475
SMOTUNED,17.66,KNN,0.774,0.011,0.2,0.219,0.021,0.491,0.318,0.586
SMOTUNED,29.06,LR,0.733,0.027,0.6,0.265,0.052,0.667,0.661,0.339
SMOTUNED,8.67,DT,0.85,0.033,0.4,0.145,0.061,0.628,0.545,0.436
SMOTUNED,154.05,RF,0.74,0.028,0.6,0.258,0.053,0.671,0.663,0.337
SMOTUNED,41.14,LightGBM,0.869,0.02,0.2,0.123,0.036,0.539,0.326,0.572
SMOTUNED,122.3,Adaboost,0.733,0.018,0.4,0.263,0.035,0.569,0.519,0.463
SMOTUNED,125.1,GBDT,0.908,0.054,0.4,0.086,0.095,0.657,0.556,0.429
DAZZLE,276.19401836395264,SVM,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE,276.19401836395264,KNN,0.988,0.5,0.2,0.002,0.286,0.599,0.333,0.566
DAZZLE,276.19401836395264,LR,0.966,0.0,0.0,0.022,0.0,0.489,0.0,0.707
DAZZLE,276.19401836395264,DT,0.976,0.143,0.2,0.015,0.167,0.593,0.333,0.566
DAZZLE,276.19401836395264,RF,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE,276.19401836395264,LightGBM,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE,276.19401836395264,Adaboost,0.99,1.0,0.2,0.0,0.333,0.6,0.333,0.566
DAZZLE,276.19401836395264,GBDT,0.947,0.0,0.0,0.042,0.0,0.479,0.0,0.708
WGAN,2.97,SVM,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,2.97,KNN,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,2.97,LR,0.015,0.012,1.0,0.998,0.024,0.501,0.005,0.705
WGAN,2.97,DT,0.837,0.0,0.0,0.152,0.0,0.424,0.0,0.715
WGAN,2.97,RF,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,2.97,LightGBM,0.898,0.0,0.0,0.091,0.0,0.455,0.0,0.71
WGAN,2.97,Adaboost,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
WGAN,2.97,GBDT,0.949,0.0,0.0,0.039,0.0,0.48,0.0,0.708
RP,0.32978343963623047,SVM,0.823,0.014,0.2,0.17,0.027,0.515,0.322,0.578
RP,0.32978343963623047,KNN,0.925,0.0,0.0,0.064,0.0,0.468,0.0,0.709
RP,0.32978343963623047,LR,0.76,0.03,0.6,0.238,0.057,0.681,0.671,0.329
RP,0.32978343963623047,DT,0.947,0.0,0.0,0.042,0.0,0.479,0.0,0.708
RP,0.32978343963623047,RF,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
RP,0.32978343963623047,LightGBM,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
RP,0.32978343963623047,Adaboost,0.954,0.062,0.2,0.037,0.095,0.582,0.331,0.566
RP,0.32978343963623047,GBDT,0.978,0.167,0.2,0.012,0.182,0.594,0.333,0.566
Howso,22.655925989151,SVM,0.811,0.026,0.4,0.184,0.049,0.608,0.537,0.444
Howso,22.655925989151,KNN,0.854,0.0,0.0,0.135,0.0,0.432,0.0,0.714
Howso,22.655925989151,LR,0.75,0.02,0.4,0.246,0.037,0.577,0.523,0.458
Howso,22.655925989151,DT,0.886,0.043,0.4,0.108,0.078,0.646,0.552,0.431
Howso,22.655925989151,RF,0.898,0.026,0.2,0.093,0.045,0.553,0.328,0.57
Howso,22.655925989151,LightGBM,0.927,0.037,0.2,0.064,0.062,0.568,0.33,0.567
Howso,22.655925989151,Adaboost,0.82,0.014,0.2,0.172,0.026,0.514,0.322,0.579
Howso,22.655925989151,GBDT,0.932,0.074,0.4,0.061,0.125,0.669,0.561,0.426
DS,0.06809496879577637,SVM,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
DS,0.06809496879577637,KNN,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.06809496879577637,LR,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
DS,0.06809496879577637,DT,0.968,0.0,0.0,0.02,0.0,0.49,0.0,0.707
DS,0.06809496879577637,RF,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.06809496879577637,LightGBM,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.06809496879577637,Adaboost,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
DS,0.06809496879577637,GBDT,0.978,0.0,0.0,0.01,0.0,0.495,0.0,0.707
SDV_GC,0.9070785045623779,SVM,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
SDV_GC,0.9070785045623779,KNN,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
SDV_GC,0.9070785045623779,LR,0.942,0.0,0.0,0.047,0.0,0.477,0.0,0.708
SDV_GC,0.9070785045623779,DT,0.968,0.0,0.0,0.02,0.0,0.49,0.0,0.707
SDV_GC,0.9070785045623779,RF,0.988,0.5,0.2,0.002,0.286,0.599,0.333,0.566
SDV_GC,0.9070785045623779,LightGBM,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
SDV_GC,0.9070785045623779,Adaboost,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SDV_GC,0.9070785045623779,GBDT,0.954,0.0,0.0,0.034,0.0,0.483,0.0,0.708
SDV_GAN,7.335541725158691,SVM,0.978,0.0,0.0,0.01,0.0,0.495,0.0,0.707
SDV_GAN,7.335541725158691,KNN,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
SDV_GAN,7.335541725158691,LR,0.92,0.062,0.4,0.074,0.108,0.663,0.559,0.427
SDV_GAN,7.335541725158691,DT,0.949,0.056,0.2,0.042,0.087,0.579,0.331,0.566
SDV_GAN,7.335541725158691,RF,0.983,0.25,0.2,0.007,0.222,0.596,0.333,0.566
SDV_GAN,7.335541725158691,LightGBM,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
SDV_GAN,7.335541725158691,Adaboost,0.983,0.25,0.2,0.007,0.222,0.596,0.333,0.566
SDV_GAN,7.335541725158691,GBDT,0.971,0.0,0.0,0.017,0.0,0.491,0.0,0.707
