oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
RP,0.3125302791595459,GBDT,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
Howso,22.925005197525024,SVM,0.825,0.041,0.6,0.172,0.077,0.714,0.696,0.308
Howso,22.925005197525024,KNN,0.917,0.032,0.2,0.074,0.056,0.563,0.329,0.568
Howso,22.925005197525024,LR,0.791,0.034,0.6,0.206,0.065,0.697,0.683,0.318
Howso,22.925005197525024,DT,0.888,0.0,0.0,0.101,0.0,0.45,0.0,0.711
Howso,22.925005197525024,RF,0.93,0.0,0.0,0.059,0.0,0.471,0.0,0.708
Howso,22.925005197525024,LightGBM,0.968,0.0,0.0,0.02,0.0,0.49,0.0,0.707
Howso,22.925005197525024,Adaboost,0.876,0.0,0.0,0.113,0.0,0.443,0.0,0.712
Howso,22.925005197525024,GBDT,0.968,0.0,0.0,0.02,0.0,0.49,0.0,0.707
DS,0.0675973892211914,SVM,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.0675973892211914,KNN,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.0675973892211914,LR,0.981,0.2,0.2,0.01,0.2,0.595,0.333,0.566
DS,0.0675973892211914,DT,0.968,0.1,0.2,0.022,0.133,0.589,0.332,0.566
DS,0.0675973892211914,RF,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.0675973892211914,LightGBM,0.99,1.0,0.2,0.0,0.333,0.6,0.333,0.566
DS,0.0675973892211914,Adaboost,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.0675973892211914,GBDT,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
SDV_GC,0.9894492626190186,SVM,0.951,0.0,0.0,0.037,0.0,0.482,0.0,0.708
SDV_GC,0.9894492626190186,KNN,0.947,0.0,0.0,0.042,0.0,0.479,0.0,0.708
SDV_GC,0.9894492626190186,LR,0.893,0.0,0.0,0.096,0.0,0.452,0.0,0.71
SDV_GC,0.9894492626190186,DT,0.944,0.05,0.2,0.047,0.08,0.577,0.331,0.567
SDV_GC,0.9894492626190186,RF,0.966,0.0,0.0,0.022,0.0,0.489,0.0,0.707
SDV_GC,0.9894492626190186,LightGBM,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
SDV_GC,0.9894492626190186,Adaboost,0.966,0.0,0.0,0.022,0.0,0.489,0.0,0.707
SDV_GC,0.9894492626190186,GBDT,0.973,0.0,0.0,0.015,0.0,0.493,0.0,0.707
SDV_GAN,6.8451454639434814,SVM,0.976,0.0,0.0,0.012,0.0,0.494,0.0,0.707
SDV_GAN,6.8451454639434814,KNN,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SDV_GAN,6.8451454639434814,LR,0.927,0.069,0.4,0.066,0.118,0.667,0.56,0.427
SDV_GAN,6.8451454639434814,DT,0.954,0.0,0.0,0.034,0.0,0.483,0.0,0.708
SDV_GAN,6.8451454639434814,RF,0.971,0.0,0.0,0.017,0.0,0.491,0.0,0.707
SDV_GAN,6.8451454639434814,LightGBM,0.978,0.0,0.0,0.01,0.0,0.495,0.0,0.707
SDV_GAN,6.8451454639434814,Adaboost,0.971,0.0,0.0,0.017,0.0,0.491,0.0,0.707
SDV_GAN,6.8451454639434814,GBDT,0.968,0.0,0.0,0.02,0.0,0.49,0.0,0.707
